Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_20,MA_50,RSI,Volatility,Returns,Symbol
2020-08-20 00:00:00-04:00,112.71985557077384,115.29318105450595,112.70281190884117,115.17875671386719,126907200,0.0,0.0,105.13344955444336,,74.5240056061562,8.427324868503009,0.022189529103304517,AAPL
2020-08-21 00:00:00-04:00,116.14041918677735,121.59869363243206,116.1282493861733,121.11421966552734,338054800,0.0,0.0,106.68775177001953,,77.60388804033502,8.361172423053091,0.051532618696391363,AAPL
2020-08-24 00:00:00-04:00,125.32840158232875,125.4136198889964,120.69301605778207,122.56275177001953,345937600,0.0,0.0,108.20779609680176,,78.19038697148044,8.344801191912584,0.011960049847924425,AAPL
2020-08-25 00:00:00-04:00,121.43312428900023,121.90299144042675,119.83118355360803,121.55728149414062,211495600,0.0,0.0,109.75326614379883,,75.18136558454351,7.763500990313897,-0.008203718188096842,AAPL
2020-08-26 00:00:00-04:00,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400,0.0,0.0,111.2945110321045,,73.25890442995762,7.17125268713508,0.01359909108003654,AAPL
2020-08-27 00:00:00-04:00,123.8141318298438,124.14766458561553,120.5907768320979,121.73745727539062,155552400,0.0,0.0,112.70621757507324,,76.2241641079013,6.197541982530312,-0.011954294105914753,AAPL
2020-08-28 00:00:00-04:00,122.71370217000428,123.13244579194858,121.31627042883115,121.54025268554688,187630000,0.0,0.0,113.61862754821777,,74.07809371458126,6.080793112122004,-0.0016199171089769093,AAPL
2020-08-31 00:00:00-04:00,124.24017775703048,127.57064628140903,122.70153764471402,125.66194915771484,225702700,0.0,4.0,114.60698623657227,,87.86826838388711,6.359375581217358,0.03391219271883328,AAPL
2020-09-01 00:00:00-04:00,129.28456388151181,131.27116847594937,127.11294564543486,130.66738891601562,151948100,0.0,0.0,115.81025733947754,,88.53292553299198,7.008605499512219,0.0398325809192932,AAPL
2020-09-02 00:00:00-04:00,133.98812570206806,134.36791557513135,123.67535734483123,127.96016693115234,200119000,0.0,0.0,116.85884819030761,,79.00882704738885,7.185855503150716,-0.020718421079059746,AAPL
2020-09-03 00:00:00-04:00,123.58772784996529,125.46719678609372,117.34552656361724,117.715576171875,257599600,0.0,0.0,117.20857200622558,,57.72290911050719,7.040147128289407,-0.08006077988933336,AAPL
2020-09-04 00:00:00-04:00,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200,0.0,0.0,117.68805809020996,,58.261276399083684,6.713564698956924,0.0006617964256900866,AAPL
2020-09-08 00:00:00-04:00,110.96699312748366,115.87505597903306,109.73024268836703,109.8665771484375,231366600,0.0,0.0,117.69256210327148,,46.99503584990597,6.708005531905835,-0.06729491968840551,AAPL
2020-09-09 00:00:00-04:00,114.19033711230628,116.02111927354656,112.24269366983658,114.24876403808594,176940500,0.0,0.0,118.07941284179688,,51.61290727042906,6.235743849076124,0.039886442295619995,AAPL
2020-09-10 00:00:00-04:00,117.20921004347552,117.34554452157496,109.55496895167788,110.51905059814453,182274400,0.0,0.0,118.10278549194337,,45.331731069822744,6.204870157176687,-0.032645547383760465,AAPL
2020-09-11 00:00:00-04:00,111.5707684126771,112.21349439620566,107.12040288107737,109.06804656982422,180860300,0.0,0.0,117.95622520446777,,36.74024890355591,6.388524463217548,-0.013128994688854756,AAPL
2020-09-14 00:00:00-04:00,111.71681974711694,112.89514304014192,109.84708398114357,112.3400650024414,140150100,0.0,0.0,117.97825736999512,106.2995491027832,39.181727167032676,6.367261370413338,0.029999789448163172,AAPL
2020-09-15 00:00:00-04:00,115.23230572686505,115.71921650157876,110.63586682482071,112.51534271240234,184642000,0.0,0.0,118.02366065979004,106.7328158569336,40.26012555915243,6.322520921556576,0.001560242198160866,AAPL
2020-09-16 00:00:00-04:00,112.21347126407375,112.96331066061114,109.1069778434127,109.19461822509766,154679000,0.0,0.0,117.8565284729004,107.10530609130859,35.42601999692823,6.5163918881591485,-0.029513525953457798,AAPL
2020-09-17 00:00:00-04:00,106.84772755719133,109.26280142604845,105.8641654729451,107.45149230957031,178011000,0.0,0.0,117.59517936706543,107.40074600219727,35.22804082304984,6.832162208066163,-0.015963478272656317,AAPL
2020-09-18 00:00:00-04:00,107.50991635719829,107.97734660906691,103.31273980959568,104.04310607910156,287104900,0.0,0.0,117.03839683532715,107.62004760742188,33.034284950000625,7.463983078475837,-0.03172023168044147,AAPL
2020-09-21 00:00:00-04:00,101.80332967507266,107.3054242127271,100.4010239357237,107.19830322265625,195713800,0.0,0.0,116.3426010131836,107.89919647216797,31.755179990721032,7.7086496140115095,0.030325864561904448,AAPL
2020-09-22 00:00:00-04:00,109.73025386521341,109.90554210739714,106.30240398766391,108.88302612304688,183055400,0.0,0.0,115.65861473083496,108.22064239501952,26.961892543912725,7.734544983641029,0.015715947451998113,AAPL
2020-09-23 00:00:00-04:00,108.69799408278124,109.17516469365749,103.97495231814074,104.3157958984375,150718700,0.0,0.0,114.79654045104981,108.42002655029297,25.94133132114375,7.998823479862809,-0.04194620949869654,AAPL
2020-09-24 00:00:00-04:00,102.4168192014787,107.36383487260701,102.25127130724478,105.38697814941406,167743300,0.0,0.0,113.90537185668946,108.62785720825195,34.57597862540395,8.00495374874937,0.010268648594882634,AAPL
2020-09-25 00:00:00-04:00,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400,0.0,0.0,113.2855339050293,108.93814010620117,40.35981615553029,7.844935031589856,0.03751621084692247,AAPL
2020-09-28 00:00:00-04:00,111.99926322162332,112.30114564504834,109.82763702982074,111.95056915283203,137672400,0.0,0.0,112.80604972839356,109.30441207885742,52.704771693634875,7.6031875399270845,0.023869162650340225,AAPL
2020-09-29 00:00:00-04:00,111.55128179324593,112.29138095636048,110.59693323178644,111.10331726074219,99382200,0.0,0.0,112.07811813354492,109.61427276611329,45.50514660060085,6.978871173096013,-0.007568089188838334,AAPL
2020-09-30 00:00:00-04:00,110.81116571454996,114.19032800652033,110.64561781826201,112.77828216552734,142675200,0.0,0.0,111.18366279602051,109.98402450561524,53.429867490237015,5.449850063576757,0.015075741625736327,AAPL
2020-10-01 00:00:00-04:00,114.56038244447453,114.63828996240579,112.7977675718812,113.73263549804688,116120400,0.0,0.0,110.47228622436523,110.36756561279297,57.19000112189969,3.833656265646369,0.008462208451790465,AAPL
2020-10-02 00:00:00-04:00,109.93472330652477,112.34980421996083,109.28226459701011,110.06131744384766,144712000,0.0,0.0,110.08957328796387,110.76375701904297,46.53024799410044,3.4337010042146447,-0.03228025129394163,AAPL
2020-10-05 00:00:00-04:00,110.92803870245231,113.5963082073717,110.57746227936272,113.45023345947266,106243800,0.0,0.0,109.87241096496582,111.23219818115234,51.296623771076035,3.0350272612311833,0.030791163456261428,AAPL
2020-10-06 00:00:00-04:00,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200,0.0,0.0,109.88896522521972,111.59291412353515,51.39378233837729,3.0358965779971374,-0.02866958495170424,AAPL
2020-10-07 00:00:00-04:00,111.61944100062698,112.52509543882869,111.14226303933226,112.06739807128906,96849000,0.0,0.0,109.77989692687989,112.02130447387695,56.39155331555437,2.9074903151009366,0.016967108719378343,AAPL
2020-10-08 00:00:00-04:00,113.20678738058209,113.35286214055573,111.59023958163668,111.96029663085938,83477200,0.0,0.0,109.85195922851562,112.41280136108398,62.06589511067786,2.944400876675111,-0.000955687758196655,AAPL
2020-10-09 00:00:00-04:00,112.26217489170202,113.93714956117775,111.91159845252474,113.9079360961914,100506900,0.0,0.0,110.09395370483398,112.8208935546875,60.616313423311865,3.072677871105355,0.017395804798137737,AAPL
2020-10-12 00:00:00-04:00,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800,0.0,0.0,110.53412208557128,113.17792114257813,66.50061957054335,3.923992602180087,0.06352056554589813,AAPL
2020-10-13 00:00:00-04:00,121.99066017012335,122.10752146708244,116.51778611511698,117.92982482910156,262330500,0.0,0.0,110.80484619140626,113.41862213134766,69.01521286934579,4.241784591953785,-0.02652729676433152,AAPL
2020-10-14 00:00:00-04:00,117.83244278615233,119.80929993505694,116.48857131996704,118.01747131347656,150712000,0.0,0.0,111.2459888458252,113.64693222045898,68.13986166622034,4.515464563051334,0.0007432088066103848,AAPL
2020-10-15 00:00:00-04:00,115.61213018549682,118.0272041912552,115.05705203315414,117.55003356933594,112559200,0.0,0.0,111.75091590881348,113.85816589355468,63.10227041370489,4.631941353351621,-0.003960750378213307,AAPL
2020-10-16 00:00:00-04:00,118.10509791229572,118.36803393931339,115.69975705683035,115.90425872802734,115393800,0.0,0.0,112.34397354125977,113.96182907104492,56.51052829682354,4.3434664207274,-0.014000632678150993,AAPL
2020-10-19 00:00:00-04:00,116.81964609469402,117.26760316923634,112.63221739110126,112.94384002685547,120639300,0.0,0.0,112.63125038146973,114.0566307067871,52.833580348536934,4.171833293372328,-0.02554193205375288,AAPL
2020-10-20 00:00:00-04:00,113.15809570072342,115.86532667753185,112.60301754486916,114.43380737304688,124423700,0.0,0.0,112.90878944396972,114.14977691650391,52.56336863493263,4.093249484586546,0.013192108094050248,AAPL
2020-10-21 00:00:00-04:00,113.61578568990575,115.60238301966777,113.40154370880339,113.81055450439453,89946000,0.0,0.0,113.38352737426757,114.29575302124023,50.121897451456455,3.560050676898816,-0.005446405069968296,AAPL
2020-10-22 00:00:00-04:00,114.37534235792785,114.94990095736752,111.59021202627706,112.7198486328125,101988000,0.0,0.0,113.7501708984375,114.34911804199218,54.52434748895786,3.0315219046554067,-0.009583521285276841,AAPL
2020-10-23 00:00:00-04:00,113.34311554903111,113.49893059893087,111.28835101391871,112.02845764160156,82572600,0.0,0.0,113.8845588684082,114.3497021484375,47.33577689006083,2.8816298477807423,-0.006133711139580722,AAPL
2020-10-26 00:00:00-04:00,111.02542482103557,113.49893306950727,109.92500143875907,112.03820037841797,111850700,0.0,0.0,113.8889404296875,114.35247772216798,53.926075987601536,2.878599444766739,8.69666245657541e-05,AAPL
2020-10-27 00:00:00-04:00,112.46666475299311,114.20980646740922,111.54153712055215,113.547607421875,92276800,0.0,0.0,114.01115493774414,114.39128433227539,53.20674968794296,2.805056004395248,0.01347225355600945,AAPL
2020-10-28 00:00:00-04:00,112.03819835998142,112.40824796037595,108.19159788494271,108.28897857666016,143937800,0.0,0.0,113.78668975830078,114.30631866455079,43.497745728802656,3.0754895140303944,-0.04631210612546788,AAPL
2020-10-29 00:00:00-04:00,109.42834593101287,113.86897045793137,109.26279059723784,112.30111694335938,146129200,0.0,0.0,113.71511383056641,114.29877151489258,47.348099565162315,3.0934193457464376,0.03705029283159167,AAPL
2020-10-30 00:00:00-04:00,108.15264357304628,109.058298117793,104.90008242224502,106.01023864746094,190272600,0.0,0.0,113.51255989074707,114.11540115356445,24.220307588013185,3.456572178702611,-0.056017949483719964,AAPL
2020-11-02 00:00:00-05:00,106.25368012654585,107.78257980979633,104.51053849295829,105.92257690429688,122866900,0.0,0.0,113.13617706298828,113.81156829833985,27.10729423949124,3.8510464045843036,-0.0008269177042000697,AAPL
2020-11-03 00:00:00-05:00,106.78928656758603,108.57137455492787,105.8836321285859,107.54886627197266,107624400,0.0,0.0,113.00373725891113,113.51129058837891,31.146952646616157,4.000085373684345,0.015353566871254998,AAPL
2020-11-04 00:00:00-05:00,111.15201788927038,112.56405650493748,109.40887600344215,111.94081115722656,138235500,0.0,0.0,112.99740791320801,113.31896118164063,41.149352006387005,4.001744728368853,0.04083673810328636,AAPL
2020-11-05 00:00:00-05:00,114.8622797541516,116.4885678267502,113.81055784373574,115.91400909423828,126387100,0.0,0.0,113.19509353637696,113.17303436279298,50.01433218735646,4.045235189796484,0.03549373902098285,AAPL
2020-11-06 00:00:00-05:00,115.42137974783128,116.27981870511474,113.28502829338409,115.78231811523438,114457900,0.205,0.0,113.2888126373291,113.05393157958984,54.55075422074213,4.084144877213289,-0.0011361092592081512,AAPL
2020-11-09 00:00:00-05:00,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300,0.0,0.0,112.90515937805176,112.89253387451171,48.49504274612511,3.6441637466209955,-0.019968080802223565,AAPL
2020-11-10 00:00:00-05:00,112.71923542912484,114.7092525422394,111.33401722344382,113.12894439697266,138023400,0.0,0.0,112.66511535644531,112.64187377929687,48.92582182926266,3.4486385797807326,-0.0030089180320461706,AAPL
2020-11-11 00:00:00-05:00,114.31907132280901,116.69929092457168,113.58744488961582,116.5627212524414,112295000,0.0,0.0,112.59237785339356,112.3597804260254,55.63965201844574,3.343547246231172,0.030352770228452952,AAPL
2020-11-12 00:00:00-05:00,116.68952534133676,117.57722808905325,115.6652454976375,116.28956604003906,103162300,0.0,0.0,112.52935447692872,112.12636840820312,56.331158378714164,3.255911764434329,-0.0023434182856006958,AAPL
2020-11-13 00:00:00-05:00,116.51393137193214,116.7382926065819,114.98239392252158,116.33834075927734,81581900,0.0,0.0,112.55105857849121,112.09882369995117,56.381750097827506,3.2809437295452137,0.0004194247248414662,AAPL
2020-11-16 00:00:00-05:00,116.00668499044508,118.02597364016941,115.25555179677478,117.3528823852539,91183000,0.0,0.0,112.77151069641113,112.09001174926757,55.73151726022524,3.4523713837204455,0.008720612820805274,AAPL
2020-11-17 00:00:00-05:00,116.6212556911212,117.71381306126015,116.04570569721825,116.46517181396484,74271000,0.0,0.0,112.87307891845703,112.22198364257812,64.18240268828703,3.5327942972509434,-0.007564454773039353,AAPL
2020-11-18 00:00:00-05:00,115.70427399429921,116.88463032919714,115.10921727569527,115.13848114013672,76322100,0.0,0.0,112.93947525024414,112.23977798461914,55.427311049824866,3.5636844674057677,-0.01139130826121404,AAPL
2020-11-19 00:00:00-05:00,114.70924075099313,116.14322943354533,113.9483506196358,115.7335205078125,74113000,0.0,0.0,113.09015884399415,112.3440673828125,73.78045958823951,3.617220762314775,0.0051680321104075055,AAPL
2020-11-20 00:00:00-05:00,115.73352541255366,115.86033795899172,114.41659955689461,114.46537017822266,73604300,0.0,0.0,113.21200447082519,112.45201385498046,69.75272946659634,3.620617165027705,-0.010957502407474395,AAPL
2020-11-23 00:00:00-05:00,114.30928976416926,114.73851289474325,110.96331862784551,111.06086730957031,127959300,0.0,0.0,113.16313781738282,112.42642990112304,57.503458119024494,3.6438146617967813,-0.029742644988187572,AAPL
2020-11-24 00:00:00-05:00,111.11939925040834,113.01186743695231,109.83172989602558,112.34852600097656,113874200,0.0,0.0,113.10318374633789,112.42309356689454,51.00430966114322,3.647019015023611,0.01159417103971494,AAPL
2020-11-25 00:00:00-05:00,112.71922520154047,113.88982427274503,112.34852978975202,113.18746185302734,76499200,0.0,0.0,113.34810791015624,112.50295043945313,42.05736713902175,3.4667213441825315,0.007467261760456756,AAPL
2020-11-27 00:00:00-05:00,113.71424262866907,114.61170248347958,113.37281849287028,113.73374938964844,46691300,0.0,0.0,113.4197395324707,112.62859558105468,44.17311686925091,3.4587409343334783,0.004826396207474382,AAPL
2020-11-30 00:00:00-05:00,114.1044534951316,118.00646092624498,113.94836962549256,116.13349914550781,169410200,0.0,0.0,113.92590255737305,112.87040344238281,57.53728023769525,3.031715302932525,0.021099715508700045,AAPL
2020-12-01 00:00:00-05:00,118.04547767580269,120.44521126709455,117.06997585287974,119.71358489990234,127728200,0.0,0.0,114.61545295715332,113.12070907592773,65.7489157203398,2.661312558976584,0.030827330449321177,AAPL
2020-12-02 00:00:00-05:00,119.03071381151662,120.34764705665863,117.92839957303285,120.06475067138672,89004200,0.0,0.0,115.24124717712402,113.34434356689454,59.82477063591813,2.36748741205972,0.002933382805117679,AAPL
2020-12-03 00:00:00-05:00,120.49396985375188,120.7476023862672,119.21606497499924,119.92818450927734,78967600,0.0,0.0,115.64061584472657,113.65659133911133,60.286801249805336,2.453563823242959,-0.0011374376021747734,AAPL
2020-12-04 00:00:00-05:00,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400,0.0,0.0,115.80766983032227,113.9339535522461,57.96482596318593,2.583460179658447,-0.0056124897235723115,AAPL
2020-12-07 00:00:00-05:00,119.3136206930221,121.51825680642276,119.25509296764027,120.71834564208984,86712000,0.0,0.0,116.05447120666504,114.16150650024414,58.97031275037966,2.8070113281347826,0.012269973974158965,AAPL
2020-12-08 00:00:00-05:00,121.32315897116939,121.91821565194306,120.0745104419721,121.3329086303711,82225500,0.0,0.0,116.44759826660156,114.34915328979493,63.16618818934165,2.9717996580139077,0.0050908831214713235,AAPL
2020-12-09 00:00:00-05:00,121.4792223168842,122.86443290827428,118.03570259720179,118.79659271240234,115089200,0.0,0.0,116.73098068237304,114.50301879882812,59.286728088035225,2.908232149467125,-0.02090377579008995,AAPL
2020-12-10 00:00:00-05:00,117.54796759030177,120.83541135490303,117.20654344679436,120.22084045410156,81312200,0.0,0.0,116.91388664245605,114.65186996459961,60.931574553248495,3.010334730947085,0.011988961208232674,AAPL
2020-12-11 00:00:00-05:00,119.43067771947905,119.75259507824151,117.5967371368866,119.41117095947266,86939800,0.0,0.0,117.06996688842773,114.76544067382812,62.32377122729748,3.0568268767701396,-0.006734851391577368,AAPL
2020-12-14 00:00:00-05:00,119.59650378767563,120.32813004344341,118.56247439445305,118.79659271240234,79184500,0.0,0.0,117.19287948608398,114.94014617919922,72.38841859493567,3.07522725173321,-0.005146739975264936,AAPL
2020-12-15 00:00:00-05:00,121.29387733805277,124.76666843755753,121.0890228749409,124.74715423583984,157243700,0.0,0.0,117.56259307861328,115.16608459472656,78.25694750902333,3.5093194242225314,0.05009033834702126,AAPL
2020-12-16 00:00:00-05:00,124.28869163586886,125.22516505635238,123.45950912702416,124.67888641357422,98208600,0.0,0.0,117.97327880859375,115.45570907592773,77.14286023212111,3.8392376958823697,-0.0005472495359417628,AAPL
2020-12-17 00:00:00-05:00,125.74219366274868,126.40554271976735,124.90326140194693,125.5470962524414,94359800,0.0,0.0,118.49370956420898,115.72530303955078,77.48525710731505,4.129259173062109,0.0069635674799599645,AAPL
2020-12-18 00:00:00-05:00,125.80074063855568,125.93731031899775,123.03031117282511,123.55708312988281,192541500,0.0,0.0,118.8848876953125,115.95723876953124,67.60762280878268,4.223515289931843,-0.015850729980701583,AAPL
2020-12-21 00:00:00-05:00,121.95724006069578,125.16664209419943,120.42570242817166,125.0886001586914,121251600,0.0,0.0,119.41604919433594,116.18085205078125,64.1209733476685,4.305656066916933,0.012395218388238094,AAPL
2020-12-22 00:00:00-05:00,128.38578029311114,131.11718805054522,126.47379039741485,128.649169921875,168904800,0.0,0.0,120.29546432495117,116.330966796875,69.29826095994517,4.305497365777883,0.028464382515005715,AAPL
2020-12-23 00:00:00-05:00,128.92230804557482,129.1856827869869,127.57611093845898,127.751708984375,88223700,0.0,0.0,121.0656234741211,116.52740447998048,67.0059413703859,4.185109551246819,-0.006976033642852153,AAPL
2020-12-24 00:00:00-05:00,128.1029139851249,130.19048741225336,127.88830238079585,128.7369842529297,54930100,0.0,0.0,121.84309959411621,116.74179473876953,70.33475474650666,4.08773943763621,0.007712423390556777,AAPL
2020-12-28 00:00:00-05:00,130.70750227088905,133.97542463818004,130.23925065126556,133.3413543701172,124486200,0.0,0.0,122.82347984313965,117.05762115478515,73.85695141093629,4.381228222360413,0.035765713667342824,AAPL
2020-12-29 00:00:00-05:00,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300,0.0,0.0,123.59510078430176,117.3708543395996,68.52698902603467,4.498388361112045,-0.013314972011151838,AAPL
2020-12-30 00:00:00-05:00,132.25855654199404,132.6585159150223,130.13195454477884,130.44412231445312,96452100,0.0,0.0,124.13162765502929,117.72085998535157,72.22643619088939,4.648486838122442,-0.008526491295134053,AAPL
2020-12-31 00:00:00-05:00,130.79529332577445,131.4391281363561,128.4931083029186,129.43934631347656,99116600,0.0,0.0,124.6003574371338,118.02097076416015,67.87744676217181,4.689284563231507,-0.007702731124629825,AAPL
2021-01-04 00:00:00-05:00,130.24899784708666,130.33678943220556,123.65460393221329,126.23968505859375,143301900,0.0,0.0,124.9159324645996,118.26955337524414,62.11911580515216,4.5691462280211,-0.02471938669354734,AAPL
2021-01-05 00:00:00-05:00,125.7324847267072,128.51267210026754,125.28374714117398,127.80054473876953,97664900,0.0,0.0,125.34320526123047,118.57116729736327,65.4607331653678,4.408660400428623,0.012364255182126804,AAPL
2021-01-06 00:00:00-05:00,124.59108453530528,127.8395071446875,123.28390832194798,123.49851989746094,155088000,0.0,0.0,125.48221397399902,118.80056854248046,47.72729608210235,4.297591205056973,-0.03366202272535024,AAPL
2021-01-07 00:00:00-05:00,125.21540258559175,128.40529740863508,124.72765172087456,127.71268463134766,109578200,0.0,0.0,125.80120277404785,119.11405822753906,54.797863894459205,4.209261096410719,0.03412320032163696,AAPL
2021-01-08 00:00:00-05:00,129.1857135709603,129.38082586513295,127.03961229986527,128.81503295898438,105158200,0.0,0.0,126.30212478637695,119.41940673828125,55.13015491730023,3.917839452908688,0.008631470952307652,AAPL
2021-01-11 00:00:00-05:00,126.0250828794601,126.98107049808904,125.35198424007667,125.82022094726562,100384500,0.0,0.0,126.58209381103515,119.77003158569336,53.444122441586664,3.6514050120712276,-0.023248932542464407,AAPL
2021-01-12 00:00:00-05:00,125.35198453697099,126.51283409054386,123.75216213905773,125.64463806152344,91951100,0.0,0.0,126.89376716613769,120.03690200805664,50.88262400224771,3.2512046011724354,-0.001395506099260313,AAPL
2021-01-13 00:00:00-05:00,125.60562488862021,128.22972749827673,125.34225008105514,127.6834487915039,88636800,0.0,0.0,127.33810997009277,120.4703662109375,48.38925021537491,2.635255387620686,0.01622680252365516,AAPL
2021-01-14 00:00:00-05:00,127.59564337383038,127.7907407644143,125.60561128893495,125.75194549560547,90221800,0.0,0.0,127.38834953308105,120.86695358276367,46.77576291063931,2.5924915271766884,-0.0151272801148441,AAPL
